sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
178 24 dummy beach meet visit dummy standard 1
179 24 dummy sweat run move dummy face 1
180 24 dummy sweat run operate dummy face 7
181 24 dummy survey say allege dummy recovery 4
182 24 dummy survey say state dummy recovery 7
183 24 dummy supporter buy bribe dummy ticket 1
184 24 dummy supporter buy purchase dummy ticket 7
185 24 dummy study show express dummy correlation 7
186 24 dummy study show picture dummy correlation 7
187 24 dummy study provide leave dummy information 1
188 24 dummy study provide supply dummy information 7
189 24 dummy company provide supply dummy service 7
190 24 dummy court try judge dummy case 7
191 24 dummy claimant draw depict dummy benefit 1
192 24 dummy company provide leave dummy service 1
193 24 dummy court try test dummy offence 1
194 24 dummy demonstrator try judge dummy building 2
195 24 dummy court try test dummy case 1
196 24 dummy court try judge dummy offence 7
197 24 dummy demonstrator try test dummy building 7
198 24 dummy employee buy bribe dummy property 1
199 24 dummy writer write spell dummy book 1
1 25 dummy table draw depict dummy eye 6
2 25 dummy table draw attract dummy eye 4
3 25 dummy system meet visit dummy criterion 1
4 25 dummy system meet satisfy dummy criterion 7
5 25 dummy system meet visit dummy requirement 1
6 25 dummy system meet satisfy dummy requirement 7
7 25 dummy system provide supply dummy facility 7
8 25 dummy system provide leave dummy facility 2
9 25 dummy system run operate dummy application 7
10 25 dummy system run move dummy application 2
11 25 dummy woman draw depict dummy hair 7
12 25 dummy woman draw attract dummy hair 2
13 25 dummy magazine accept bear dummy liability 7
14 25 dummy machine run operate dummy program 7
15 25 dummy machine run move dummy program 2
16 25 dummy lawyer accept receive dummy conviction 3
17 25 dummy lawyer accept bear dummy conviction 4
18 25 dummy justice try test dummy king 3
19 25 dummy justice try judge dummy king 7
20 25 dummy judge try test dummy action 5
21 25 dummy male draw attract dummy female 6
22 25 dummy magazine accept receive dummy liability 5
23 25 dummy teacher write spell dummy book 5
24 25 dummy user run operate dummy application 7
25 25 dummy scholar write publish dummy book 6
26 25 dummy people try test dummy program 7
27 25 dummy people try judge dummy sniffing 2
28 25 dummy runway run operate dummy parallel 3
29 25 dummy people say state dummy success 7
30 25 dummy people try judge dummy door 2
31 25 dummy people try test dummy door 6
32 25 dummy people try judge dummy program 4
33 25 dummy people run operate dummy round 7
34 25 dummy people say allege dummy prayer 1
35 25 dummy people say state dummy prayer 7
36 25 dummy people say allege dummy success 5
37 25 dummy government accept receive dummy recommendation 4
38 25 dummy government provide leave dummy cash 1
39 25 dummy government provide supply dummy cash 7
40 25 dummy investor buy bribe dummy share 1
41 25 dummy firm buy purchase dummy politician 7
42 25 dummy government accept bear dummy proposal 5
43 25 dummy government accept receive dummy proposal 4
44 25 dummy government accept bear dummy recommendation 5
45 25 dummy road run move dummy parallel 2
46 25 dummy writer write publish dummy book 7
47 25 dummy investor buy purchase dummy share 7
48 25 dummy judge try judge dummy action 6
49 25 dummy river meet visit dummy sea 3
50 25 dummy runway run move dummy parallel 3
51 25 dummy school provide leave dummy education 1
52 25 dummy road run operate dummy parallel 6
53 25 dummy tribunal try judge dummy crime 7
54 25 dummy priest say allege dummy prayer 3
55 25 dummy priest say state dummy mass 7
56 25 dummy priest say allege dummy mass 3
57 25 dummy poll show picture dummy support 5
58 25 dummy poll show express dummy support 7
59 25 dummy politician buy purchase dummy election 7
60 25 dummy politician buy bribe dummy election 5
61 25 dummy people write spell dummy letter 5
62 25 dummy people write publish dummy letter 5
63 25 dummy people try test dummy sniffing 4
64 25 dummy member accept bear dummy share 5
65 25 dummy map show picture dummy location 7
66 25 dummy weapon buy purchase dummy chance 5
67 25 dummy user accept receive dummy responsibility 6
68 25 dummy user write spell dummy word 5
69 25 dummy user write publish dummy word 6
70 25 dummy user write spell dummy software 4
71 25 dummy user write publish dummy software 7
72 25 dummy man write publish dummy song 5
73 25 dummy man try test dummy experiment 6
74 25 dummy management accept bear dummy responsibility 6
75 25 dummy man write spell dummy song 3
76 25 dummy map show express dummy area 7
77 25 dummy management accept receive dummy responsibility 4
78 25 dummy map show express dummy location 7
79 25 dummy map show picture dummy area 7
80 25 dummy claimant draw attract dummy benefit 5
81 25 dummy cinema show picture dummy film 3
82 25 dummy teacher write publish dummy book 6
83 25 dummy child show express dummy sign 6
84 25 dummy child show picture dummy interest 2
85 25 dummy child show express dummy interest 7
86 25 dummy child meet visit dummy house 3
87 25 dummy cinema show express dummy film 4
88 25 dummy child write spell dummy word 6
89 25 dummy child write publish dummy word 7
90 25 dummy child show picture dummy sign 3
91 25 dummy people buy bribe dummy product 1
92 25 dummy people buy purchase dummy house 7
93 25 dummy people buy bribe dummy house 1
94 25 dummy patient draw depict dummy figure 7
95 25 dummy people run move dummy company 2
96 25 dummy people buy purchase dummy security 7
97 25 dummy people buy bribe dummy security 5
98 25 dummy people buy purchase dummy product 7
99 25 dummy people run move dummy round 2
100 25 dummy people run operate dummy company 7
101 25 dummy representative meet visit dummy official 6
102 25 dummy river meet satisfy dummy sea 2
103 25 dummy tribunal try test dummy crime 4
104 25 dummy producer say state dummy favour 7
105 25 dummy proposal draw attract dummy criticism 6
106 25 dummy priest say state dummy prayer 7
107 25 dummy producer say allege dummy favour 5
108 25 dummy report draw depict dummy attention 3
109 25 dummy representative meet satisfy dummy official 2
110 25 dummy proposal draw depict dummy criticism 2
111 25 dummy report draw attract dummy attention 5
112 25 dummy man say state dummy success 5
113 25 dummy man try judge dummy experiment 3
114 25 dummy man say state dummy sentence 7
115 25 dummy man say allege dummy success 5
116 25 dummy man provide supply dummy money 7
117 25 dummy man say allege dummy sentence 4
118 25 dummy man draw depict dummy sword 7
119 25 dummy man provide leave dummy money 5
120 25 dummy male draw depict dummy female 7
121 25 dummy man draw attract dummy sword 3
122 25 dummy user accept bear dummy responsibility 6
123 25 dummy member accept receive dummy share 6
124 25 dummy model buy bribe dummy behaviour 2
125 25 dummy model buy purchase dummy behaviour 6
126 25 dummy mother provide leave dummy baby 5
127 25 dummy mother provide supply dummy baby 7
128 25 dummy parent draw attract dummy line 2
129 25 dummy parent draw depict dummy line 5
130 25 dummy patient accept bear dummy treatment 4
131 25 dummy patient accept receive dummy treatment 5
132 25 dummy patient draw attract dummy figure 2
133 25 dummy service meet satisfy dummy need 5
134 25 dummy school provide supply dummy education 7
135 25 dummy scholar write spell dummy book 4
136 25 dummy table show express dummy result 7
137 25 dummy firm buy bribe dummy politician 6
138 25 dummy figure show picture dummy increase 5
139 25 dummy weapon buy bribe dummy chance 3
140 25 dummy family run move dummy hotel 2
141 25 dummy family provide supply dummy home 7
142 25 dummy figure show express dummy increase 7
143 25 dummy family run operate dummy hotel 7
144 25 dummy employer provide leave dummy training 1
145 25 dummy employee buy purchase dummy property 7
146 25 dummy family provide leave dummy home 1
147 25 dummy employer provide supply dummy training 7
148 25 dummy service meet visit dummy need 2
149 25 dummy shareholder accept bear dummy offer 5
150 25 dummy shareholder accept receive dummy offer 6
151 25 dummy shiver run move dummy spine 5
152 25 dummy shiver run operate dummy spine 7
153 25 dummy sight meet satisfy dummy eye 3
154 25 dummy society accept bear dummy charge 7
155 25 dummy society accept receive dummy charge 7
156 25 dummy speaker say allege dummy word 5
157 25 dummy speaker say state dummy word 7
158 25 dummy table show picture dummy result 7
159 25 dummy user run move dummy application 2
160 25 dummy spokesman say state dummy decision 7
161 25 dummy spokesman say allege dummy decision 5
162 25 dummy specialist write spell dummy papers 4
163 25 dummy specialist write publish dummy papers 6
164 25 dummy student write spell dummy name 6
165 25 dummy student write publish dummy name 6
166 25 dummy student meet visit dummy requirement 2
167 25 dummy student meet satisfy dummy requirement 7
168 25 dummy study provide supply dummy evidence 7
169 25 dummy study provide leave dummy evidence 4
170 25 dummy child meet satisfy dummy house 2
171 25 dummy child draw depict dummy picture 7
172 25 dummy beach meet satisfy dummy standard 6
173 25 dummy artist show picture dummy work 3
174 25 dummy artist show express dummy work 5
175 25 dummy child draw attract dummy picture 3
176 25 dummy boy meet visit dummy girl 5
177 25 dummy boy meet satisfy dummy girl 4
178 25 dummy beach meet visit dummy standard 4
179 25 dummy sweat run move dummy face 5
180 25 dummy sweat run operate dummy face 5
181 25 dummy survey say allege dummy recovery 5
182 25 dummy survey say state dummy recovery 7
183 25 dummy supporter buy bribe dummy ticket 1
184 25 dummy supporter buy purchase dummy ticket 7
185 25 dummy study show express dummy correlation 7
186 25 dummy study show picture dummy correlation 6
187 25 dummy study provide leave dummy information 5
188 25 dummy study provide supply dummy information 7
189 25 dummy company provide supply dummy service 7
190 25 dummy court try judge dummy case 7
191 25 dummy claimant draw depict dummy benefit 2
192 25 dummy company provide leave dummy service 1
193 25 dummy court try test dummy offence 5
194 25 dummy demonstrator try judge dummy building 3
195 25 dummy court try test dummy case 5
196 25 dummy court try judge dummy offence 7
197 25 dummy demonstrator try test dummy building 3
198 25 dummy employee buy bribe dummy property 1
199 25 dummy writer write spell dummy book 4
1 26 dummy table draw depict dummy eye 1
2 26 dummy table draw attract dummy eye 7
3 26 dummy system meet visit dummy criterion 1
4 26 dummy system meet satisfy dummy criterion 7
5 26 dummy system meet visit dummy requirement 1
6 26 dummy system meet satisfy dummy requirement 7
7 26 dummy system provide supply dummy facility 7
8 26 dummy system provide leave dummy facility 1
9 26 dummy system run operate dummy application 7
10 26 dummy system run move dummy application 7
11 26 dummy woman draw depict dummy hair 1
12 26 dummy woman draw attract dummy hair 3
13 26 dummy magazine accept bear dummy liability 7
14 26 dummy machine run operate dummy program 7
15 26 dummy machine run move dummy program 3
16 26 dummy lawyer accept receive dummy conviction 7
17 26 dummy lawyer accept bear dummy conviction 4
18 26 dummy justice try test dummy king 7
19 26 dummy justice try judge dummy king 7
20 26 dummy judge try test dummy action 7
21 26 dummy male draw attract dummy female 7
22 26 dummy magazine accept receive dummy liability 4
23 26 dummy teacher write spell dummy book 1
24 26 dummy user run operate dummy application 7
25 26 dummy scholar write publish dummy book 7
26 26 dummy people try test dummy program 7
27 26 dummy people try judge dummy sniffing 1
28 26 dummy runway run operate dummy parallel 1
29 26 dummy people say state dummy success 7
30 26 dummy people try judge dummy door 1
31 26 dummy people try test dummy door 7
32 26 dummy people try judge dummy program 6
33 26 dummy people run operate dummy round 7
34 26 dummy people say allege dummy prayer 1
35 26 dummy people say state dummy prayer 7
36 26 dummy people say allege dummy success 7
37 26 dummy government accept receive dummy recommendation 7
38 26 dummy government provide leave dummy cash 7
39 26 dummy government provide supply dummy cash 7
40 26 dummy investor buy bribe dummy share 4
41 26 dummy firm buy purchase dummy politician 7
42 26 dummy government accept bear dummy proposal 3
43 26 dummy government accept receive dummy proposal 7
44 26 dummy government accept bear dummy recommendation 4
45 26 dummy road run move dummy parallel 1
46 26 dummy writer write publish dummy book 7
47 26 dummy investor buy purchase dummy share 7
48 26 dummy judge try judge dummy action 7
49 26 dummy river meet visit dummy sea 4
50 26 dummy runway run move dummy parallel 1
51 26 dummy school provide leave dummy education 1
52 26 dummy road run operate dummy parallel 1
53 26 dummy tribunal try judge dummy crime 7
54 26 dummy priest say allege dummy prayer 1
55 26 dummy priest say state dummy mass 7
56 26 dummy priest say allege dummy mass 1
57 26 dummy poll show picture dummy support 7
58 26 dummy poll show express dummy support 7
59 26 dummy politician buy purchase dummy election 7
60 26 dummy politician buy bribe dummy election 7
61 26 dummy people write spell dummy letter 1
62 26 dummy people write publish dummy letter 7
63 26 dummy people try test dummy sniffing 1
64 26 dummy member accept bear dummy share 1
65 26 dummy map show picture dummy location 7
66 26 dummy weapon buy purchase dummy chance 3
67 26 dummy user accept receive dummy responsibility 2
68 26 dummy user write spell dummy word 7
69 26 dummy user write publish dummy word 1
70 26 dummy user write spell dummy software 1
71 26 dummy user write publish dummy software 7
72 26 dummy man write publish dummy song 7
73 26 dummy man try test dummy experiment 7
74 26 dummy management accept bear dummy responsibility 7
75 26 dummy man write spell dummy song 1
76 26 dummy map show express dummy area 1
77 26 dummy management accept receive dummy responsibility 2
78 26 dummy map show express dummy location 7
79 26 dummy map show picture dummy area 7
80 26 dummy claimant draw attract dummy benefit 4
81 26 dummy cinema show picture dummy film 7
82 26 dummy teacher write publish dummy book 7
83 26 dummy child show express dummy sign 7
84 26 dummy child show picture dummy interest 7
85 26 dummy child show express dummy interest 7
86 26 dummy child meet visit dummy house 6
87 26 dummy cinema show express dummy film 4
88 26 dummy child write spell dummy word 7
89 26 dummy child write publish dummy word 7
90 26 dummy child show picture dummy sign 7
91 26 dummy people buy bribe dummy product 1
92 26 dummy people buy purchase dummy house 7
93 26 dummy people buy bribe dummy house 1
94 26 dummy patient draw depict dummy figure 7
95 26 dummy people run move dummy company 1
96 26 dummy people buy purchase dummy security 7
97 26 dummy people buy bribe dummy security 1
98 26 dummy people buy purchase dummy product 7
99 26 dummy people run move dummy round 7
100 26 dummy people run operate dummy company 7
101 26 dummy representative meet visit dummy official 7
102 26 dummy river meet satisfy dummy sea 1
103 26 dummy tribunal try test dummy crime 4
104 26 dummy producer say state dummy favour 7
105 26 dummy proposal draw attract dummy criticism 7
106 26 dummy priest say state dummy prayer 7
107 26 dummy producer say allege dummy favour 3
108 26 dummy report draw depict dummy attention 1
109 26 dummy representative meet satisfy dummy official 1
110 26 dummy proposal draw depict dummy criticism 1
111 26 dummy report draw attract dummy attention 7
112 26 dummy man say state dummy success 7
113 26 dummy man try judge dummy experiment 3
114 26 dummy man say state dummy sentence 7
115 26 dummy man say allege dummy success 3
116 26 dummy man provide supply dummy money 7
117 26 dummy man say allege dummy sentence 4
118 26 dummy man draw depict dummy sword 1
119 26 dummy man provide leave dummy money 7
120 26 dummy male draw depict dummy female 7
121 26 dummy man draw attract dummy sword 3
122 26 dummy user accept bear dummy responsibility 7
123 26 dummy member accept receive dummy share 7
124 26 dummy model buy bribe dummy behaviour 1
125 26 dummy model buy purchase dummy behaviour 1
126 26 dummy mother provide leave dummy baby 3
127 26 dummy mother provide supply dummy baby 7
128 26 dummy parent draw attract dummy line 2
129 26 dummy parent draw depict dummy line 7
130 26 dummy patient accept bear dummy treatment 7
131 26 dummy patient accept receive dummy treatment 7
132 26 dummy patient draw attract dummy figure 1
133 26 dummy service meet satisfy dummy need 7
134 26 dummy school provide supply dummy education 7
135 26 dummy scholar write spell dummy book 1
136 26 dummy table show express dummy result 7
137 26 dummy firm buy bribe dummy politician 7
138 26 dummy figure show picture dummy increase 4
139 26 dummy weapon buy bribe dummy chance 1
140 26 dummy family run move dummy hotel 1
141 26 dummy family provide supply dummy home 4
142 26 dummy figure show express dummy increase 7
143 26 dummy family run operate dummy hotel 7
144 26 dummy employer provide leave dummy training 3
145 26 dummy employee buy purchase dummy property 7
146 26 dummy family provide leave dummy home 3
147 26 dummy employer provide supply dummy training 7
148 26 dummy service meet visit dummy need 1
149 26 dummy shareholder accept bear dummy offer 1
150 26 dummy shareholder accept receive dummy offer 7
151 26 dummy shiver run move dummy spine 5
152 26 dummy shiver run operate dummy spine 1
153 26 dummy sight meet satisfy dummy eye 3
154 26 dummy society accept bear dummy charge 7
155 26 dummy society accept receive dummy charge 7
156 26 dummy speaker say allege dummy word 1
157 26 dummy speaker say state dummy word 7
158 26 dummy table show picture dummy result 7
159 26 dummy user run move dummy application 3
160 26 dummy spokesman say state dummy decision 7
161 26 dummy spokesman say allege dummy decision 1
162 26 dummy specialist write spell dummy papers 1
163 26 dummy specialist write publish dummy papers 7
164 26 dummy student write spell dummy name 7
165 26 dummy student write publish dummy name 2
166 26 dummy student meet visit dummy requirement 1
167 26 dummy student meet satisfy dummy requirement 7
168 26 dummy study provide supply dummy evidence 7
169 26 dummy study provide leave dummy evidence 7
170 26 dummy child meet satisfy dummy house 4
171 26 dummy child draw depict dummy picture 7
172 26 dummy beach meet satisfy dummy standard 7
173 26 dummy artist show picture dummy work 7
174 26 dummy artist show express dummy work 7
175 26 dummy child draw attract dummy picture 4
176 26 dummy boy meet visit dummy girl 6
177 26 dummy boy meet satisfy dummy girl 5
178 26 dummy beach meet visit dummy standard 5
179 26 dummy sweat run move dummy face 7
180 26 dummy sweat run operate dummy face 1
181 26 dummy survey say allege dummy recovery 7
182 26 dummy survey say state dummy recovery 7
183 26 dummy supporter buy bribe dummy ticket 3
184 26 dummy supporter buy purchase dummy ticket 7
185 26 dummy study show express dummy correlation 7
186 26 dummy study show picture dummy correlation 7
187 26 dummy study provide leave dummy information 3
188 26 dummy study provide supply dummy information 7
189 26 dummy company provide supply dummy service 7
190 26 dummy court try judge dummy case 7
191 26 dummy claimant draw depict dummy benefit 4
192 26 dummy company provide leave dummy service 4
193 26 dummy court try test dummy offence 4
194 26 dummy demonstrator try judge dummy building 3
195 26 dummy court try test dummy case 5
196 26 dummy court try judge dummy offence 7
197 26 dummy demonstrator try test dummy building 4
198 26 dummy employee buy bribe dummy property 4
199 26 dummy writer write spell dummy book 1
1 27 dummy table draw depict dummy eye 1
2 27 dummy table draw attract dummy eye 6
3 27 dummy system meet visit dummy criterion 1
4 27 dummy system meet satisfy dummy criterion 7
5 27 dummy system meet visit dummy requirement 1
6 27 dummy system meet satisfy dummy requirement 7
7 27 dummy system provide supply dummy facility 7
8 27 dummy system provide leave dummy facility 1
9 27 dummy system run operate dummy application 7
10 27 dummy system run move dummy application 1
11 27 dummy woman draw depict dummy hair 5
12 27 dummy woman draw attract dummy hair 1
13 27 dummy magazine accept bear dummy liability 1
14 27 dummy machine run operate dummy program 7
15 27 dummy machine run move dummy program 1
16 27 dummy lawyer accept receive dummy conviction 1
17 27 dummy lawyer accept bear dummy conviction 1
18 27 dummy justice try test dummy king 1
19 27 dummy justice try judge dummy king 1
20 27 dummy judge try test dummy action 1
21 27 dummy male draw attract dummy female 1
22 27 dummy magazine accept receive dummy liability 1
23 27 dummy teacher write spell dummy book 4
24 27 dummy user run operate dummy application 7
25 27 dummy scholar write publish dummy book 2
26 27 dummy people try test dummy program 1
27 27 dummy people try judge dummy sniffing 1
28 27 dummy runway run operate dummy parallel 5
29 27 dummy people say state dummy success 7
30 27 dummy people try judge dummy door 1
31 27 dummy people try test dummy door 1
32 27 dummy people try judge dummy program 1
33 27 dummy people run operate dummy round 7
34 27 dummy people say allege dummy prayer 1
35 27 dummy people say state dummy prayer 6
36 27 dummy people say allege dummy success 1
37 27 dummy government accept receive dummy recommendation 1
38 27 dummy government provide leave dummy cash 1
39 27 dummy government provide supply dummy cash 7
40 27 dummy investor buy bribe dummy share 1
41 27 dummy firm buy purchase dummy politician 7
42 27 dummy government accept bear dummy proposal 1
43 27 dummy government accept receive dummy proposal 1
44 27 dummy government accept bear dummy recommendation 1
45 27 dummy road run move dummy parallel 1
46 27 dummy writer write publish dummy book 1
47 27 dummy investor buy purchase dummy share 7
48 27 dummy judge try judge dummy action 1
49 27 dummy river meet visit dummy sea 1
50 27 dummy runway run move dummy parallel 1
51 27 dummy school provide leave dummy education 1
52 27 dummy road run operate dummy parallel 5
53 27 dummy tribunal try judge dummy crime 1
54 27 dummy priest say allege dummy prayer 1
55 27 dummy priest say state dummy mass 7
56 27 dummy priest say allege dummy mass 1
57 27 dummy poll show picture dummy support 6
58 27 dummy poll show express dummy support 7
59 27 dummy politician buy purchase dummy election 7
60 27 dummy politician buy bribe dummy election 1
61 27 dummy people write spell dummy letter 4
62 27 dummy people write publish dummy letter 2
63 27 dummy people try test dummy sniffing 1
64 27 dummy member accept bear dummy share 1
65 27 dummy map show picture dummy location 7
66 27 dummy weapon buy purchase dummy chance 7
67 27 dummy user accept receive dummy responsibility 1
68 27 dummy user write spell dummy word 4
69 27 dummy user write publish dummy word 1
70 27 dummy user write spell dummy software 4
71 27 dummy user write publish dummy software 1
72 27 dummy man write publish dummy song 1
73 27 dummy man try test dummy experiment 4
74 27 dummy management accept bear dummy responsibility 1
75 27 dummy man write spell dummy song 4
76 27 dummy map show express dummy area 6
77 27 dummy management accept receive dummy responsibility 1
78 27 dummy map show express dummy location 5
79 27 dummy map show picture dummy area 7
80 27 dummy claimant draw attract dummy benefit 4
81 27 dummy cinema show picture dummy film 1
82 27 dummy teacher write publish dummy book 1
83 27 dummy child show express dummy sign 1
84 27 dummy child show picture dummy interest 2
85 27 dummy child show express dummy interest 7
86 27 dummy child meet visit dummy house 1
87 27 dummy cinema show express dummy film 1
88 27 dummy child write spell dummy word 4
89 27 dummy child write publish dummy word 4
90 27 dummy child show picture dummy sign 2
91 27 dummy people buy bribe dummy product 1
92 27 dummy people buy purchase dummy house 7
93 27 dummy people buy bribe dummy house 1
94 27 dummy patient draw depict dummy figure 7
95 27 dummy people run move dummy company 1
96 27 dummy people buy purchase dummy security 7
97 27 dummy people buy bribe dummy security 1
98 27 dummy people buy purchase dummy product 7
99 27 dummy people run move dummy round 1
100 27 dummy people run operate dummy company 7
101 27 dummy representative meet visit dummy official 7
102 27 dummy river meet satisfy dummy sea 1
103 27 dummy tribunal try test dummy crime 1
104 27 dummy producer say state dummy favour 6
105 27 dummy proposal draw attract dummy criticism 1
106 27 dummy priest say state dummy prayer 7
107 27 dummy producer say allege dummy favour 1
108 27 dummy report draw depict dummy attention 1
109 27 dummy representative meet satisfy dummy official 1
110 27 dummy proposal draw depict dummy criticism 1
111 27 dummy report draw attract dummy attention 6
112 27 dummy man say state dummy success 6
113 27 dummy man try judge dummy experiment 1
114 27 dummy man say state dummy sentence 7
115 27 dummy man say allege dummy success 1
116 27 dummy man provide supply dummy money 7
117 27 dummy man say allege dummy sentence 1
118 27 dummy man draw depict dummy sword 1
119 27 dummy man provide leave dummy money 1
120 27 dummy male draw depict dummy female 4
121 27 dummy man draw attract dummy sword 1
122 27 dummy user accept bear dummy responsibility 6
123 27 dummy member accept receive dummy share 1
124 27 dummy model buy bribe dummy behaviour 1
125 27 dummy model buy purchase dummy behaviour 7
126 27 dummy mother provide leave dummy baby 1
127 27 dummy mother provide supply dummy baby 7
128 27 dummy parent draw attract dummy line 1
129 27 dummy parent draw depict dummy line 1
130 27 dummy patient accept bear dummy treatment 1
131 27 dummy patient accept receive dummy treatment 1
132 27 dummy patient draw attract dummy figure 1
133 27 dummy service meet satisfy dummy need 7
134 27 dummy school provide supply dummy education 7
135 27 dummy scholar write spell dummy book 5
136 27 dummy table show express dummy result 6
137 27 dummy firm buy bribe dummy politician 7
138 27 dummy figure show picture dummy increase 6
139 27 dummy weapon buy bribe dummy chance 1
140 27 dummy family run move dummy hotel 1
141 27 dummy family provide supply dummy home 7
142 27 dummy figure show express dummy increase 7
143 27 dummy family run operate dummy hotel 7
144 27 dummy employer provide leave dummy training 1
145 27 dummy employee buy purchase dummy property 7
146 27 dummy family provide leave dummy home 1
147 27 dummy employer provide supply dummy training 7
148 27 dummy service meet visit dummy need 1
149 27 dummy shareholder accept bear dummy offer 1
150 27 dummy shareholder accept receive dummy offer 1
151 27 dummy shiver run move dummy spine 1
152 27 dummy shiver run operate dummy spine 1
153 27 dummy sight meet satisfy dummy eye 1
154 27 dummy society accept bear dummy charge 1
155 27 dummy society accept receive dummy charge 1
156 27 dummy speaker say allege dummy word 1
157 27 dummy speaker say state dummy word 7
158 27 dummy table show picture dummy result 5
159 27 dummy user run move dummy application 1
160 27 dummy spokesman say state dummy decision 7
161 27 dummy spokesman say allege dummy decision 1
162 27 dummy specialist write spell dummy papers 4
163 27 dummy specialist write publish dummy papers 1
164 27 dummy student write spell dummy name 5
165 27 dummy student write publish dummy name 1
166 27 dummy student meet visit dummy requirement 1
167 27 dummy student meet satisfy dummy requirement 7
168 27 dummy study provide supply dummy evidence 7
169 27 dummy study provide leave dummy evidence 1
170 27 dummy child meet satisfy dummy house 1
171 27 dummy child draw depict dummy picture 4
172 27 dummy beach meet satisfy dummy standard 7
173 27 dummy artist show picture dummy work 2
174 27 dummy artist show express dummy work 3
175 27 dummy child draw attract dummy picture 1
176 27 dummy boy meet visit dummy girl 1
177 27 dummy boy meet satisfy dummy girl 1
178 27 dummy beach meet visit dummy standard 1
179 27 dummy sweat run move dummy face 1
180 27 dummy sweat run operate dummy face 1
181 27 dummy survey say allege dummy recovery 1
182 27 dummy survey say state dummy recovery 7
183 27 dummy supporter buy bribe dummy ticket 1
184 27 dummy supporter buy purchase dummy ticket 7
185 27 dummy study show express dummy correlation 4
186 27 dummy study show picture dummy correlation 5
187 27 dummy study provide leave dummy information 1
188 27 dummy study provide supply dummy information 7
189 27 dummy company provide supply dummy service 7
190 27 dummy court try judge dummy case 7
191 27 dummy claimant draw depict dummy benefit 1
192 27 dummy company provide leave dummy service 1
193 27 dummy court try test dummy offence 1
194 27 dummy demonstrator try judge dummy building 1
195 27 dummy court try test dummy case 1
196 27 dummy court try judge dummy offence 2
197 27 dummy demonstrator try test dummy building 1
198 27 dummy employee buy bribe dummy property 1
199 27 dummy writer write spell dummy book 4
1 28 dummy table draw depict dummy eye 5
2 28 dummy table draw attract dummy eye 5
3 28 dummy system meet visit dummy criterion 2
4 28 dummy system meet satisfy dummy criterion 5
5 28 dummy system meet visit dummy requirement 6
6 28 dummy system meet satisfy dummy requirement 7
7 28 dummy system provide supply dummy facility 7
8 28 dummy system provide leave dummy facility 2
9 28 dummy system run operate dummy application 6
10 28 dummy system run move dummy application 3
11 28 dummy woman draw depict dummy hair 4
12 28 dummy woman draw attract dummy hair 2
13 28 dummy magazine accept bear dummy liability 7
14 28 dummy machine run operate dummy program 7
15 28 dummy machine run move dummy program 3
16 28 dummy lawyer accept receive dummy conviction 4
17 28 dummy lawyer accept bear dummy conviction 5
18 28 dummy justice try test dummy king 4
19 28 dummy justice try judge dummy king 6
20 28 dummy judge try test dummy action 4
21 28 dummy male draw attract dummy female 5
22 28 dummy magazine accept receive dummy liability 4
23 28 dummy teacher write spell dummy book 3
24 28 dummy user run operate dummy application 5
25 28 dummy scholar write publish dummy book 2
26 28 dummy people try test dummy program 6
27 28 dummy people try judge dummy sniffing 2
28 28 dummy runway run operate dummy parallel 3
29 28 dummy people say state dummy success 6
30 28 dummy people try judge dummy door 3
31 28 dummy people try test dummy door 7
32 28 dummy people try judge dummy program 5
33 28 dummy people run operate dummy round 6
34 28 dummy people say allege dummy prayer 3
35 28 dummy people say state dummy prayer 5
36 28 dummy people say allege dummy success 5
37 28 dummy government accept receive dummy recommendation 4
38 28 dummy government provide leave dummy cash 3
39 28 dummy government provide supply dummy cash 7
40 28 dummy investor buy bribe dummy share 5
41 28 dummy firm buy purchase dummy politician 6
42 28 dummy government accept bear dummy proposal 5
43 28 dummy government accept receive dummy proposal 6
44 28 dummy government accept bear dummy recommendation 5
45 28 dummy road run move dummy parallel 2
46 28 dummy writer write publish dummy book 4
47 28 dummy investor buy purchase dummy share 7
48 28 dummy judge try judge dummy action 6
49 28 dummy river meet visit dummy sea 2
50 28 dummy runway run move dummy parallel 3
51 28 dummy school provide leave dummy education 2
52 28 dummy road run operate dummy parallel 3
53 28 dummy tribunal try judge dummy crime 7
54 28 dummy priest say allege dummy prayer 6
55 28 dummy priest say state dummy mass 5
56 28 dummy priest say allege dummy mass 2
57 28 dummy poll show picture dummy support 5
58 28 dummy poll show express dummy support 7
59 28 dummy politician buy purchase dummy election 6
60 28 dummy politician buy bribe dummy election 6
61 28 dummy people write spell dummy letter 5
62 28 dummy people write publish dummy letter 4
63 28 dummy people try test dummy sniffing 4
64 28 dummy member accept bear dummy share 6
65 28 dummy map show picture dummy location 7
66 28 dummy weapon buy purchase dummy chance 2
67 28 dummy user accept receive dummy responsibility 3
68 28 dummy user write spell dummy word 7
69 28 dummy user write publish dummy word 2
70 28 dummy user write spell dummy software 1
71 28 dummy user write publish dummy software 3
72 28 dummy man write publish dummy song 4
73 28 dummy man try test dummy experiment 4
74 28 dummy management accept bear dummy responsibility 7
75 28 dummy man write spell dummy song 5
76 28 dummy map show express dummy area 6
77 28 dummy management accept receive dummy responsibility 3
78 28 dummy map show express dummy location 6
79 28 dummy map show picture dummy area 7
80 28 dummy claimant draw attract dummy benefit 3
